trial_id,graph_type,true_mincut,karger_cut,karger_ms,karger_correct,ks_cut,ks_ms,ks_correct
1925,erdos,2,3,0.2932,0,2,59.8376,1
1926,erdos,2,7,0.3303,0,2,56.3401,1
1927,clique,5,5,5.5304,1,5,170.733,1
1928,erdos,1,4,0.3214,0,1,13.2349,1
1929,clique,5,37,1.9391,0,5,42.5202,1
1930,clique,5,5,1.7119,1,5,39.1862,1
1931,erdos,3,5,0.3149,0,3,12.087,1
1932,clique,5,5,1.5742,1,5,42.884,1
1933,erdos,4,14,0.3414,0,4,15.004,1
1934,erdos,1,1,0.2946,1,1,15.2522,1
1935,clique,5,5,1.6533,1,5,38.8848,1
1936,clique,5,5,1.6056,1,5,39.1285,1
1937,clique,5,36,1.5875,0,5,33.185,1
1938,clique,5,36,1.5518,0,5,31.433,1
1939,erdos,3,14,0.4443,0,3,12.343,1
1940,erdos,2,2,0.3204,1,2,12.1138,1
1941,erdos,2,4,0.2811,0,2,10.922,1
1942,clique,5,5,2.5668,1,5,30.0528,1
1943,erdos,1,6,0.351,0,1,9.5564,1
1944,clique,5,36,1.5144,0,5,39.3099,1
1945,erdos,1,2,0.2874,0,1,8.2794,1
1946,clique,5,5,1.729,1,5,30.1415,1
1947,erdos,2,4,0.4934,0,2,9.7103,1
1948,erdos,1,1,0.3081,1,1,8.9475,1
1949,clique,5,37,1.7036,0,5,29.2849,1
1950,erdos,1,1,0.3057,1,1,8.9946,1
1951,erdos,1,4,0.2957,0,1,9.4465,1
1952,clique,5,37,1.6806,0,5,30.0325,1
1953,erdos,2,2,0.3291,1,2,9.2115,1
1954,clique,5,36,1.7645,0,5,31.249,1
1955,clique,5,37,1.7989,0,5,38.3967,1
1956,clique,5,5,1.7428,1,5,31.2936,1
1957,erdos,3,4,0.3191,0,3,9.526,1
1958,erdos,3,5,0.3239,0,3,9.956,1
1959,clique,5,37,1.7957,0,5,31.4956,1
1960,clique,5,5,2.0797,1,5,29.0053,1
1961,clique,5,5,1.2713,1,5,25.269,1
1962,erdos,1,1,0.3041,1,1,9.9233,1
1963,erdos,3,3,0.3721,1,3,9.0959,1
1964,clique,5,37,2.2254,0,5,29.0014,1
1965,clique,5,36,1.674,0,5,30.4587,1
1966,clique,5,5,1.4241,1,5,33.0415,1
1967,clique,5,36,1.606,0,5,30.6615,1
1968,clique,5,36,1.5456,0,5,30.5709,1
1969,erdos,4,5,0.3248,0,4,9.7608,1
1970,erdos,1,2,0.4244,0,1,11.88,1
1971,clique,5,5,1.5857,1,5,32.898,1
1972,erdos,1,5,0.3188,0,1,10.7029,1
1973,erdos,2,4,0.4962,0,2,13.6694,1
1974,erdos,2,4,0.2918,0,2,9.5049,1
1975,clique,5,36,1.7173,0,5,38.1591,1
1976,erdos,2,13,0.3803,0,2,11.5772,1
1977,erdos,1,1,0.3197,1,1,9.6735,1
1978,erdos,2,4,0.334,0,2,11.1881,1
1979,erdos,2,4,0.3218,0,2,8.8953,1
1980,erdos,2,2,0.3233,1,2,9.461,1
1981,clique,5,5,1.4789,1,5,34.3307,1
1982,erdos,3,5,0.3441,0,3,9.6203,1
1983,erdos,2,3,0.7457,0,2,8.6326,1
1984,erdos,2,5,0.2431,0,2,10.0125,1
1985,erdos,2,4,0.2355,0,2,10.0515,1
1986,clique,5,5,1.7159,1,5,33.5151,1
1987,erdos,4,14,0.4231,0,4,11.5713,1
1988,erdos,2,5,0.3409,0,2,7.9227,1
1989,erdos,1,2,0.2634,0,1,9.4334,1
1990,erdos,2,4,0.3388,0,2,10.6703,1
1991,erdos,1,6,0.4296,0,1,13.311,1
1992,clique,5,5,3.7642,1,5,57.1637,1
1993,clique,5,5,3.7093,1,5,39.3781,1
1994,clique,5,5,1.1505,1,5,25.5173,1
1995,erdos,3,4,0.2263,0,3,13.6598,1
1996,erdos,2,5,4.3771,0,2,16.4358,1
1997,erdos,3,4,0.3144,0,3,10.1328,1
1998,clique,5,5,1.6181,1,5,30.4828,1
1999,erdos,2,2,0.2934,1,2,9.4484,1
2000,erdos,0,0,0.3096,1,0,8.6299,1
